,datesold,price,bedrooms
25631,2013-09-05,370000,1
25632,2013-09-10,220000,1
25633,2013-09-10,400000,2
25634,2013-09-11,392000,3
25635,2013-09-11,465000,1
25636,2013-09-12,542000,1
25637,2013-09-18,385000,1
25638,2013-09-18,445000,3
25639,2013-09-19,230000,1
25640,2013-09-19,316000,2
25641,2013-09-20,490000,2
25642,2013-09-21,305000,2
25643,2013-09-23,560000,3
25644,2013-09-25,285000,1
25645,2013-09-25,380000,2
25646,2013-09-27,430000,1
25647,2013-10-03,280000,2
25648,2013-10-04,465000,3
25649,2013-10-09,370000,1
25650,2013-10-09,473000,4
25651,2013-10-14,597500,3
25652,2013-10-16,575000,2
25653,2013-10-18,463000,2
25654,2013-10-24,350000,1
25655,2013-10-24,1000000,3
25656,2013-10-25,395000,2
25657,2013-10-29,460000,2
25658,2013-10-31,781000,3
25659,2013-11-04,229000,1
25660,2013-11-06,455000,2
25661,2013-11-06,676000,2
25662,2013-11-07,250000,1
25663,2013-11-07,390000,1
25664,2013-11-11,599000,2
25665,2013-11-14,535000,2
25666,2013-11-15,263000,2
25667,2013-11-18,327500,2
25668,2013-11-19,373500,1
25669,2013-11-19,432000,2
25670,2013-11-19,498000,2
25671,2013-11-19,520000,3
25672,2013-11-20,325000,2
25673,2013-11-21,340000,2
25674,2013-11-21,375000,1
25675,2013-11-21,415000,2
25676,2013-11-25,520750,2
25677,2013-11-27,295000,2
25678,2013-11-27,365000,2
25679,2013-11-27,839900,3
25680,2013-11-28,369000,2
25681,2013-11-28,440000,1
25682,2013-11-28,490000,3
25683,2013-11-28,490000,2
25684,2013-11-28,507500,2
25685,2013-11-29,308000,2
25686,2013-12-03,565000,4
25687,2013-12-04,460000,2
25688,2013-12-06,299500,1
25689,2013-12-09,405000,2
25690,2013-12-09,585000,3
25691,2013-12-11,410000,2
25692,2013-12-11,565000,2
25693,2013-12-13,740000,2
25694,2013-12-14,480000,2
25695,2013-12-16,591000,2
25696,2013-12-18,281000,1
25697,2013-12-18,430000,2
25698,2013-12-19,210000,1
25699,2013-12-19,740000,2
25700,2013-12-20,285000,2
25701,2013-12-20,412000,2
25702,2013-12-20,689600,2
25703,2013-12-20,785000,2
25704,2013-12-24,332000,1
25705,2013-12-24,950000,3
25706,2014-01-07,755000,3
25707,2014-01-13,275000,1
25708,2014-01-13,679900,2
25709,2014-01-16,395000,2
25710,2014-01-17,185000,0
25711,2014-01-17,456000,2
25712,2014-01-17,465000,2
25713,2014-01-20,331000,1
25714,2014-01-21,400000,3
25715,2014-01-21,449000,3
25716,2014-01-28,362500,1
25717,2014-01-28,620000,3
25718,2014-01-29,390000,2
25719,2014-01-30,347000,2
25720,2014-01-31,325000,2
25721,2014-01-31,375000,2
25722,2014-01-31,400000,1
25723,2014-01-31,487500,2
25724,2014-02-03,280000,3
25725,2014-02-03,395000,2
25726,2014-02-03,420000,2
25727,2014-02-04,351000,2
25728,2014-02-04,595000,2
25729,2014-02-07,305000,2
25730,2014-02-07,390000,2
25731,2014-02-07,427000,2
25732,2014-02-08,390000,3
25733,2014-02-10,605000,2
25734,2014-02-11,255000,1
25735,2014-02-11,428000,2
25736,2014-02-11,472500,3
25737,2014-02-12,382000,2
25738,2014-02-13,455000,2
25739,2014-02-14,350000,1
25740,2014-02-17,540000,3
25741,2014-02-18,325000,2
25742,2014-02-18,550000,2
25743,2014-02-18,565000,2
25744,2014-02-19,333985,1
25745,2014-02-19,405250,2
25746,2014-02-19,510000,1
25747,2014-02-19,1041000,3
25748,2014-02-21,273000,1
25749,2014-02-22,805000,4
25750,2014-02-22,850000,3
25751,2014-02-24,510000,1
25752,2014-02-25,410000,1
25753,2014-02-25,485000,2
25754,2014-02-25,512000,2
25755,2014-02-26,500000,2
25756,2014-02-27,385000,1
25757,2014-02-27,410000,1
25758,2014-02-28,529000,2
25759,2014-02-28,550000,2
25760,2014-03-03,597500,3
25761,2014-03-04,552000,3
25762,2014-03-06,274000,2
25763,2014-03-06,330000,1
25764,2014-03-06,412500,2
25765,2014-03-06,463000,2
25766,2014-03-06,540000,2
25767,2014-03-07,286000,2
25768,2014-03-13,860000,4
25769,2014-03-15,427000,2
25770,2014-03-17,236000,2
25771,2014-03-18,285000,2
25772,2014-03-18,358000,3
25773,2014-03-18,387500,2
25774,2014-03-18,440000,2
25775,2014-03-19,282500,1
25776,2014-03-19,340000,2
25777,2014-03-19,435000,2
25778,2014-03-19,520000,3
25779,2014-03-20,395000,1
25780,2014-03-21,258000,1
25781,2014-03-21,338000,2
25782,2014-03-21,342000,1
25783,2014-03-21,559000,2
25784,2014-03-21,608000,2
25785,2014-03-22,393000,2
25786,2014-03-26,378318,2
25787,2014-03-26,607000,2
25788,2014-03-27,250000,2
25789,2014-03-27,355000,2
25790,2014-03-31,380000,2
25791,2014-03-31,382000,2
25792,2014-03-31,420000,2
25793,2014-03-31,490000,1
25794,2014-04-02,405000,2
25795,2014-04-03,461000,2
25796,2014-04-04,457500,1
25797,2014-04-04,510000,2
25798,2014-04-09,192500,1
25799,2014-04-09,300000,1
25800,2014-04-10,385000,2
25801,2014-04-11,320000,2
25802,2014-04-11,965000,3
25803,2014-04-14,250000,1
25804,2014-04-14,270000,2
25805,2014-04-14,360000,2
25806,2014-04-16,545000,3
25807,2014-04-17,312000,1
25808,2014-04-17,442000,2
25809,2014-04-22,289950,1
25810,2014-04-22,315000,2
25811,2014-04-22,340000,1
25812,2014-04-22,363000,1
25813,2014-04-29,377250,2
25814,2014-04-29,410000,3
25815,2014-04-29,555000,2
25816,2014-04-30,505000,2
25817,2014-04-30,520000,3
25818,2014-05-01,367000,2
25819,2014-05-01,422000,2
25820,2014-05-02,318000,2
25821,2014-05-05,650000,1
25822,2014-05-06,365000,1
25823,2014-05-08,506000,2
25824,2014-05-09,515000,2
25825,2014-05-12,405000,2
25826,2014-05-12,650000,3
25827,2014-05-12,660000,2
25828,2014-05-14,347000,2
25829,2014-05-16,245000,1
25830,2014-05-16,495000,2
25831,2014-05-19,337500,1
25832,2014-05-20,240000,1
25833,2014-05-20,282500,1
25834,2014-05-20,415000,2
25835,2014-05-20,525000,1
25836,2014-05-24,656000,3
25837,2014-05-26,991000,3
25838,2014-05-27,266000,2
25839,2014-05-31,391000,3
25840,2014-05-31,1490000,5
25841,2014-06-02,255000,1
25842,2014-06-02,317000,3
25843,2014-06-02,390000,2
25844,2014-06-05,321000,2
25845,2014-06-06,945000,2
25846,2014-06-12,425000,1
25847,2014-06-12,495000,2
25848,2014-06-12,820000,3
25849,2014-06-13,655000,2
25850,2014-06-14,710000,3
25851,2014-06-16,785000,2
25852,2014-06-17,360000,2
25853,2014-06-17,760000,3
25854,2014-06-19,661540,3
25855,2014-06-23,426000,2
25856,2014-06-27,354700,2
25857,2014-06-30,340000,2
25858,2014-06-30,460000,2
25859,2014-07-03,400000,2
25860,2014-07-03,402000,2
25861,2014-07-04,489500,1
25862,2014-07-04,517000,2
25863,2014-07-05,810000,3
25864,2014-07-09,323000,1
25865,2014-07-09,340000,2
25866,2014-07-09,367500,1
25867,2014-07-10,345000,2
25868,2014-07-10,365000,2
25869,2014-07-10,415500,2
25870,2014-07-11,460000,2
25871,2014-07-14,470000,2
25872,2014-07-14,485000,1
25873,2014-07-15,850000,3
25874,2014-07-16,320000,2
25875,2014-07-16,722500,4
25876,2014-07-17,320000,2
25877,2014-07-21,395000,1
25878,2014-07-21,460000,2
25879,2014-07-22,315000,2
25880,2014-07-22,366000,2
25881,2014-07-24,315000,2
25882,2014-07-24,540000,2
25883,2014-07-25,446000,2
25884,2014-07-28,463000,3
25885,2014-07-28,750000,2
25886,2014-07-30,417000,2
25887,2014-07-31,397000,2
25888,2014-07-31,729000,5
25889,2014-08-01,286000,1
25890,2014-08-01,350000,1
25891,2014-08-05,348800,2
25892,2014-08-06,220000,2
25893,2014-08-06,240000,2
25894,2014-08-06,322500,2
25895,2014-08-07,442000,2
25896,2014-08-08,455000,2
25897,2014-08-08,512500,2
25898,2014-08-11,216000,1
25899,2014-08-11,229000,1
25900,2014-08-11,404900,3
25901,2014-08-13,336500,1
25902,2014-08-13,470000,2
25903,2014-08-13,650000,3
25904,2014-08-18,307500,1
25905,2014-08-19,380000,2
25906,2014-08-19,381000,1
25907,2014-08-19,475000,2
25908,2014-08-20,302000,2
25909,2014-08-20,476000,2
25910,2014-08-26,200000,1
25911,2014-08-26,530000,2
25912,2014-08-26,580000,1
25913,2014-08-27,310000,2
25914,2014-08-27,315000,1
25915,2014-08-28,525000,3
25916,2014-08-29,95000,1
25917,2014-08-29,320000,2
25918,2014-08-29,575000,2
25919,2014-09-01,530000,2
25920,2014-09-03,285000,2
25921,2014-09-03,287500,2
25922,2014-09-05,296000,2
25923,2014-09-05,505000,2
25924,2014-09-06,675000,2
25925,2014-09-09,270000,2
25926,2014-09-09,420000,2
25927,2014-09-12,345000,1
25928,2014-09-15,336000,2
25929,2014-09-15,337000,2
25930,2014-09-16,300000,1
25931,2014-09-17,276000,1
25932,2014-09-17,449000,3
25933,2014-09-17,648000,3
25934,2014-09-18,400000,2
25935,2014-09-20,935000,3
25936,2014-09-22,279950,1
25937,2014-09-22,492500,1
25938,2014-09-25,334000,2
25939,2014-09-25,353000,2
25940,2014-09-25,425000,2
25941,2014-09-26,365000,1
25942,2014-09-26,443000,2
25943,2014-09-26,765000,3
25944,2014-09-30,755000,3
25945,2014-10-01,295000,2
25946,2014-10-01,360000,1
25947,2014-10-01,400000,2
25948,2014-10-01,575500,3
25949,2014-10-03,487000,3
25950,2014-10-07,1007000,3
25951,2014-10-08,360000,3
25952,2014-10-09,455000,2
25953,2014-10-09,966000,3
25954,2014-10-10,408000,2
25955,2014-10-13,498000,4
25956,2014-10-14,400000,1
25957,2014-10-14,400000,2
25958,2014-10-14,502500,1
25959,2014-10-15,417000,3
25960,2014-10-15,419000,1
25961,2014-10-15,455000,3
25962,2014-10-15,560000,3
25963,2014-10-15,825000,2
25964,2014-10-16,470000,2
25965,2014-10-17,346000,2
25966,2014-10-17,350000,1
25967,2014-10-21,418000,2
25968,2014-10-21,490000,2
25969,2014-10-22,350000,2
25970,2014-10-23,405000,3
25971,2014-10-24,603000,2
25972,2014-10-24,1160000,2
25973,2014-10-27,325000,2
25974,2014-10-27,375000,2
25975,2014-10-27,448000,2
25976,2014-10-29,265000,1
25977,2014-10-29,350000,2
25978,2014-10-29,395000,2
25979,2014-10-30,427000,2
25980,2014-11-01,832500,3
25981,2014-11-01,1220000,5
25982,2014-11-04,900000,3
25983,2014-11-05,465000,1
25984,2014-11-05,488500,2
25985,2014-11-05,655500,2
25986,2014-11-06,265000,2
25987,2014-11-06,485000,1
25988,2014-11-06,527000,2
25989,2014-11-07,450000,3
25990,2014-11-07,482500,2
25991,2014-11-10,320900,1
25992,2014-11-10,419000,1
25993,2014-11-10,510000,2
25994,2014-11-10,550000,3
25995,2014-11-11,198000,1
25996,2014-11-11,590000,3
25997,2014-11-11,809950,2
25998,2014-11-12,325000,1
25999,2014-11-12,800000,3
26000,2014-11-13,270000,1
26001,2014-11-14,407000,3
26002,2014-11-15,388000,2
26003,2014-11-17,385000,2
26004,2014-11-20,268000,1
26005,2014-11-20,450000,2
26006,2014-11-20,460000,2
26007,2014-11-21,424000,1
26008,2014-11-21,462500,2
26009,2014-11-22,685000,2
26010,2014-11-22,710000,3
26011,2014-11-24,300000,1
26012,2014-11-24,333500,1
26013,2014-11-24,372500,2
26014,2014-11-24,440000,3
26015,2014-11-24,580000,3
26016,2014-11-25,412000,2
26017,2014-11-25,595000,2
26018,2014-11-28,390000,1
26019,2014-11-29,675000,2
26020,2014-12-01,265000,2
26021,2014-12-01,298000,2
26022,2014-12-02,333000,1
26023,2014-12-02,339000,2
26024,2014-12-03,695000,2
26025,2014-12-03,1350000,2
26026,2014-12-04,273350,1
26027,2014-12-04,410000,2
26028,2014-12-05,280000,3
26029,2014-12-08,227000,2
26030,2014-12-08,355000,2
26031,2014-12-08,450000,2
26032,2014-12-09,170000,1
26033,2014-12-09,229000,2
26034,2014-12-09,451000,2
26035,2014-12-10,378000,1
26036,2014-12-10,402250,2
26037,2014-12-11,215000,1
26038,2014-12-11,537000,2
26039,2014-12-12,358000,2
26040,2014-12-14,425000,2
26041,2014-12-15,260000,1
26042,2014-12-15,465750,3
26043,2014-12-16,226000,2
26044,2014-12-16,330000,2
26045,2014-12-16,520000,3
26046,2014-12-17,306500,2
26047,2014-12-17,435000,2
26048,2014-12-17,599000,2
26049,2014-12-18,85000,1
26050,2014-12-18,630000,2
26051,2014-12-18,640000,3
26052,2014-12-19,320000,1
26053,2014-12-19,490000,2
26054,2014-12-22,330000,2
26055,2014-12-22,333000,1
26056,2014-12-22,380000,2
26057,2014-12-22,483000,2
26058,2014-12-22,620000,4
26059,2014-12-23,319000,2
26060,2014-12-23,422500,2
26061,2014-12-24,374500,3
26062,2015-01-06,369000,2
26063,2015-01-08,347500,1
26064,2015-01-08,585000,1
26065,2015-01-09,365000,3
26066,2015-01-12,380000,2
26067,2015-01-15,260000,1
26068,2015-01-15,337000,1
26069,2015-01-20,315000,1
26070,2015-01-23,405000,2
26071,2015-01-23,750000,2
26072,2015-01-28,520000,2
26073,2015-01-29,375000,1
26074,2015-01-30,321000,2
26075,2015-01-30,328000,1
26076,2015-01-30,390000,3
26077,2015-01-31,355000,2
26078,2015-02-02,250000,1
26079,2015-02-02,387500,1
26080,2015-02-03,309900,1
26081,2015-02-03,317000,2
26082,2015-02-03,435000,2
26083,2015-02-04,486000,3
26084,2015-02-04,510000,3
26085,2015-02-04,539000,2
26086,2015-02-05,406000,2
26087,2015-02-05,415000,2
26088,2015-02-05,505000,1
26089,2015-02-05,518000,1
26090,2015-02-06,209000,1
26091,2015-02-06,367000,2
26092,2015-02-06,540000,2
26093,2015-02-07,360000,1
26094,2015-02-09,310000,1
26095,2015-02-10,383000,2
26096,2015-02-10,415000,2
26097,2015-02-10,515000,3
26098,2015-02-10,530000,3
26099,2015-02-11,455000,2
26100,2015-02-11,965000,3
26101,2015-02-12,210000,1
26102,2015-02-12,410000,2
26103,2015-02-13,390000,1
26104,2015-02-13,430000,2
26105,2015-02-16,305000,3
26106,2015-02-16,312000,1
26107,2015-02-16,357000,2
26108,2015-02-16,549000,1
26109,2015-02-17,555000,3
26110,2015-02-18,267000,2
26111,2015-02-18,310000,2
26112,2015-02-18,398000,3
26113,2015-02-18,479000,2
26114,2015-02-18,545000,3
26115,2015-02-18,585000,2
26116,2015-02-19,255000,1
26117,2015-02-19,336000,2
26118,2015-02-19,342000,2
26119,2015-02-19,605000,3
26120,2015-02-19,685000,2
26121,2015-02-20,213000,1
26122,2015-02-20,640000,2
26123,2015-02-20,725000,2
26124,2015-02-21,360000,2
26125,2015-02-21,1350000,3
26126,2015-02-23,307000,2
26127,2015-02-23,355000,2
26128,2015-02-24,315000,2
26129,2015-02-24,370000,2
26130,2015-02-24,620000,2
26131,2015-02-25,365000,2
26132,2015-02-25,586500,2
26133,2015-02-25,630000,2
26134,2015-02-26,265000,2
26135,2015-02-26,309000,2
26136,2015-02-26,370000,2
26137,2015-02-26,425000,2
26138,2015-02-27,202000,1
26139,2015-02-27,356500,1
26140,2015-02-27,600000,2
26141,2015-03-03,325000,2
26142,2015-03-03,421250,3
26143,2015-03-04,285500,1
26144,2015-03-04,375500,1
26145,2015-03-04,425000,2
26146,2015-03-04,470000,2
26147,2015-03-05,350000,1
26148,2015-03-05,352500,2
26149,2015-03-05,430000,2
26150,2015-03-05,626500,2
26151,2015-03-05,1350000,3
26152,2015-03-06,325000,1
26153,2015-03-06,345000,3
26154,2015-03-07,870000,3
26155,2015-03-10,387000,2
26156,2015-03-10,899900,3
26157,2015-03-11,487500,2
26158,2015-03-11,520000,3
26159,2015-03-12,471000,2
26160,2015-03-13,390000,2
26161,2015-03-14,881000,3
26162,2015-03-15,470000,1
26163,2015-03-16,278000,1
26164,2015-03-16,455000,2
26165,2015-03-17,195000,1
26166,2015-03-17,380000,2
26167,2015-03-17,505000,3
26168,2015-03-17,550000,3
26169,2015-03-19,590000,2
26170,2015-03-20,326000,1
26171,2015-03-20,480000,1
26172,2015-03-20,590000,2
26173,2015-03-20,628000,2
26174,2015-03-23,352500,1
26175,2015-03-23,496000,3
26176,2015-03-24,285000,2
26177,2015-03-24,300000,1
26178,2015-03-25,750000,4
26179,2015-03-26,639000,3
26180,2015-03-26,1575000,3
26181,2015-03-27,280000,1
26182,2015-03-27,365000,1
26183,2015-03-27,415000,2
26184,2015-03-27,499000,2
26185,2015-03-28,255000,1
26186,2015-03-30,265000,2
26187,2015-03-30,540000,2
26188,2015-03-31,390000,1
26189,2015-04-02,444000,2
26190,2015-04-08,574900,3
26191,2015-04-09,353000,1
26192,2015-04-09,422000,2
26193,2015-04-09,550000,2
26194,2015-04-10,375000,1
26195,2015-04-10,645000,4
26196,2015-04-11,460000,3
26197,2015-04-13,399000,2
26198,2015-04-14,320000,1
26199,2015-04-14,475000,2
26200,2015-04-15,472500,2
26201,2015-04-16,529000,2
26202,2015-04-17,268000,1
26203,2015-04-17,280000,1
26204,2015-04-17,375000,2
26205,2015-04-20,260000,1
26206,2015-04-20,264900,2
26207,2015-04-20,315000,0
26208,2015-04-20,330000,2
26209,2015-04-20,995000,3
26210,2015-04-21,385000,3
26211,2015-04-22,262000,1
26212,2015-04-22,362500,2
26213,2015-04-22,420000,2
26214,2015-04-22,432500,3
26215,2015-04-22,482500,2
26216,2015-04-23,390000,2
26217,2015-04-24,346000,1
26218,2015-04-24,367000,2
26219,2015-04-24,468000,2
26220,2015-04-27,275000,1
26221,2015-04-27,790000,3
26222,2015-04-28,467500,2
26223,2015-04-28,470000,2
26224,2015-04-28,478000,2
26225,2015-04-28,690000,2
26226,2015-04-29,245000,1
26227,2015-04-29,350000,2
26228,2015-04-29,365000,1
26229,2015-04-29,835000,2
26230,2015-04-29,1400000,3
26231,2015-04-30,280000,1
26232,2015-04-30,287500,1
26233,2015-05-01,520000,2
26234,2015-05-04,265000,2
26235,2015-05-04,306000,1
26236,2015-05-04,355000,2
26237,2015-05-05,295000,2
26238,2015-05-05,480000,2
26239,2015-05-06,470000,3
26240,2015-05-07,255000,2
26241,2015-05-07,369000,1
26242,2015-05-08,277300,1
26243,2015-05-08,480000,2
26244,2015-05-09,625000,4
26245,2015-05-11,465000,2
26246,2015-05-11,501000,2
26247,2015-05-11,550000,2
26248,2015-05-12,318000,1
26249,2015-05-12,405000,1
26250,2015-05-13,365000,2
26251,2015-05-13,460000,2
26252,2015-05-13,955000,3
26253,2015-05-14,260000,1
26254,2015-05-14,325000,2
26255,2015-05-15,341000,1
26256,2015-05-18,490000,2
26257,2015-05-19,200000,1
26258,2015-05-19,285000,3
26259,2015-05-19,413000,3
26260,2015-05-20,230000,1
26261,2015-05-20,325000,1
26262,2015-05-21,277777,2
26263,2015-05-21,340000,2
26264,2015-05-21,383500,2
26265,2015-05-21,405000,2
26266,2015-05-21,455000,2
26267,2015-05-21,700000,2
26268,2015-05-22,280000,2
26269,2015-05-22,315000,2
26270,2015-05-25,220000,2
26271,2015-05-25,245000,1
26272,2015-05-25,262000,1
26273,2015-05-25,270000,1
26274,2015-05-25,280000,1
26275,2015-05-25,329950,1
26276,2015-05-25,353000,2
26277,2015-05-25,410000,2
26278,2015-05-25,425000,1
26279,2015-05-25,618000,2
26280,2015-05-27,390000,2
26281,2015-05-28,417500,2
26282,2015-05-28,550000,2
26283,2015-05-29,1215000,3
26284,2015-06-01,270000,2
26285,2015-06-01,365000,2
26286,2015-06-01,570000,3
26287,2015-06-01,605000,2
26288,2015-06-02,495000,2
26289,2015-06-02,568000,0
26290,2015-06-04,370000,1
26291,2015-06-04,418000,2
26292,2015-06-05,328000,2
26293,2015-06-05,380000,2
26294,2015-06-05,595000,2
26295,2015-06-05,680000,2
26296,2015-06-06,445000,2
26297,2015-06-09,406500,1
26298,2015-06-10,399000,3
26299,2015-06-10,455000,2
26300,2015-06-11,367000,1
26301,2015-06-11,400000,2
26302,2015-06-11,612500,3
26303,2015-06-15,242250,1
26304,2015-06-16,234000,1
26305,2015-06-18,482500,1
26306,2015-06-19,471000,2
26307,2015-06-19,576000,3
26308,2015-06-19,679000,2
26309,2015-06-22,415000,3
26310,2015-06-23,302500,1
26311,2015-06-23,382500,2
26312,2015-06-23,515000,1
26313,2015-06-25,245000,1
26314,2015-06-25,360000,1
26315,2015-06-25,390000,2
26316,2015-06-26,250000,1
26317,2015-06-26,270000,2
26318,2015-06-26,285000,1
26319,2015-06-26,338000,1
26320,2015-06-26,350000,2
26321,2015-06-26,445000,1
26322,2015-06-27,940000,3
26323,2015-06-29,356500,2
26324,2015-06-30,341681,1
26325,2015-06-30,600000,2
26326,2015-06-30,785000,2
26327,2015-07-01,435000,1
26328,2015-07-01,599000,2
26329,2015-07-02,210000,1
26330,2015-07-02,310000,1
26331,2015-07-02,365000,2
26332,2015-07-03,269000,1
26333,2015-07-03,365000,2
26334,2015-07-03,416500,2
26335,2015-07-04,495000,2
26336,2015-07-06,260000,1
26337,2015-07-06,275000,2
26338,2015-07-06,285000,1
26339,2015-07-06,470000,3
26340,2015-07-07,395000,2
26341,2015-07-08,560000,3
26342,2015-07-08,578000,3
26343,2015-07-08,655000,2
26344,2015-07-10,278000,2
26345,2015-07-10,410000,2
26346,2015-07-10,790000,2
26347,2015-07-13,290000,2
26348,2015-07-13,347500,1
26349,2015-07-13,860000,3
26350,2015-07-14,190000,1
26351,2015-07-16,390000,2
26352,2015-07-17,313000,1
26353,2015-07-17,387000,2
26354,2015-07-17,470000,1
26355,2015-07-17,522000,3
26356,2015-07-20,485000,3
26357,2015-07-22,389900,1
26358,2015-07-22,405000,1
26359,2015-07-22,625000,2
26360,2015-07-23,525000,2
26361,2015-07-24,275000,2
26362,2015-07-24,337500,2
26363,2015-07-24,420256,2
26364,2015-07-24,482500,2
26365,2015-07-28,369000,2
26366,2015-07-28,465000,2
26367,2015-07-28,540000,3
26368,2015-07-29,252500,2
26369,2015-07-29,389000,3
26370,2015-07-29,465000,2
26371,2015-07-30,256500,1
26372,2015-07-30,585000,1
26373,2015-07-31,298000,1
26374,2015-07-31,310000,1
26375,2015-07-31,365000,2
26376,2015-07-31,507000,2
26377,2015-08-03,515000,2
26378,2015-08-04,307000,2
26379,2015-08-04,369500,1
26380,2015-08-04,370000,1
26381,2015-08-05,395000,1
26382,2015-08-05,395000,1
26383,2015-08-06,275000,2
26384,2015-08-06,439000,3
26385,2015-08-06,675000,3
26386,2015-08-07,350000,2
26387,2015-08-10,257000,2
26388,2015-08-10,360000,2
26389,2015-08-11,595000,2
26390,2015-08-12,340000,1
26391,2015-08-12,386000,2
26392,2015-08-12,445000,2
26393,2015-08-13,365000,2
26394,2015-08-13,380000,1
26395,2015-08-14,225000,1
26396,2015-08-14,272000,1
26397,2015-08-14,358000,1
26398,2015-08-14,886200,2
26399,2015-08-15,520000,2
26400,2015-08-17,295000,2
26401,2015-08-17,390000,3
26402,2015-08-17,650000,3
26403,2015-08-18,295000,1
26404,2015-08-18,315000,2
26405,2015-08-18,322000,1
26406,2015-08-18,348500,1
26407,2015-08-18,369900,1
26408,2015-08-18,401000,2
26409,2015-08-18,496000,2
26410,2015-08-19,330000,1
26411,2015-08-19,409000,2
26412,2015-08-20,220000,1
26413,2015-08-20,427000,2
26414,2015-08-21,305000,2
26415,2015-08-21,530000,2
26416,2015-08-24,242500,1
26417,2015-08-24,310700,2
26418,2015-08-24,355000,2
26419,2015-08-25,269000,1
26420,2015-08-25,415000,2
26421,2015-08-26,392500,2
26422,2015-08-27,321000,2
26423,2015-08-27,369000,1
26424,2015-08-27,530000,2
26425,2015-08-28,330000,2
26426,2015-08-31,289000,2
26427,2015-08-31,740000,3
26428,2015-09-01,168500,1
26429,2015-09-01,375000,1
26430,2015-09-01,485000,2
